Concepticon_Gloss.xo,Concepticon_Gloss.yo,frequency,vision,assoc,taxonomy
BEVERAGE,COVER,1,0.665173351764679,0.0222855016771123,0.2
BEVERAGE,CUT,0,0.586047351360321,0.00874466112107164,0.2857142857142857
BEVERAGE,DINNER (SUPPER),1,0.5599844455718994,0.163469577756397,0.7142857142857143
BEVERAGE,DRINK,20,0.984931230545044,0.684847209798478,0.26666666666666666
BEVERAGE,EAR,1,0.4141145944595337,0.0157597341278405,0.2857142857142857
BEVERAGE,EARTH (SOIL),0,0.4199773967266083,0.00939172746328665,0.5
BEVERAGE,FACE,0,0.5229606032371521,0.00757502396360972,0.3076923076923077
BEVERAGE,FATHER,0,0.40011903643608093,0.0158369562097989,0.25
BEVERAGE,FEATHER,0,0.4312889873981476,0.0175853681560695,0.5
BEVERAGE,GIFT,0,0.6711392998695374,0.0288936430227545,0.4
BEVERAGE,GUARD,0,0.6216825842857361,0.0035406817032584,0.26666666666666666
BEVERAGE,HAIR (HEAD),0,0.4409153759479522,0.0144673715904826,0.2857142857142857
BEVERAGE,HAND,0,0.5771634578704834,0.0226532639892324,0.2857142857142857
BEVERAGE,HIP,0,0.5089280605316162,0.0182826584713017,0.3333333333333333
BEVERAGE,HONEY,0,0.8996515870094299,0.111060909357449,0.625
BEVERAGE,KNIFE (FOR EATING),0,0.5917780995368958,0.0225234084574967,0.2222222222222222
BEVERAGE,LADDER,0,0.4846526086330414,0.0135815375792963,0.26666666666666666
BEVERAGE,LAMB,0,0.3569193482398987,0.0276164114018837,0.25
BEVERAGE,LATCH,0,0.5033600926399231,0.0137897138717984,0.2352941176470588
BEVERAGE,LIGHT (IGNITE),0,0.5407049655914307,0.0189340482395714,0.15384615384615383
BEVERAGE,LINE,0,0.38507527112960815,0.0199359293801947,0.2857142857142857
BEVERAGE,MEAL,1,0.5124995708465576,0.143345586263378,0.7692307692307693
BEVERAGE,MONEY,1,0.6473070383071899,0.0143956314785574,0.26666666666666666
BEVERAGE,MONKEY,0,0.5125158429145813,0.0190545754978005,0.21052631578947367
BEVERAGE,MOON,0,0.46539756655693054,0.00941068682578729,0.2857142857142857
BEVERAGE,NECK,1,0.4729721546173096,0.0246261905699206,0.3076923076923077
BEVERAGE,PART,0,0.570313572883606,0.00987539727102323,0.6666666666666666
BEVERAGE,PEPPER,1,0.6643832325935364,0.119058286433718,0.2352941176470588
BEVERAGE,PILLOW,0,0.4877640008926392,0.0228234066024956,0.2857142857142857
BEVERAGE,POT,0,0.763031542301178,0.131267404818224,0.26666666666666666
BEVERAGE,SAILCLOTH,0,0.4776794910430908,0.0284309618052752,0.3076923076923077
BEVERAGE,SHOE,0,0.3961687684059143,0.018796847514619,0.2857142857142857
BEVERAGE,SOUP,3,0.6945695281028748,0.169935617783773,0.7142857142857143
BEVERAGE,STAR,0,0.5117202997207642,0.0254889322206639,0.3076923076923077
BEVERAGE,SUGAR,1,0.6906100511550903,0.218398789855461,0.625
BEVERAGE,TABLE,0,0.51938796043396,0.0676177303397324,0.2857142857142857
BEVERAGE,TAIL,0,0.4696646630764008,0.00816567547028987,0.3076923076923077
BEVERAGE,TEAR (SHRED),0,0.5424791574478149,0.0453587284344449,0.16666666666666666
BEVERAGE,THING,0,0.7140725255012512,0.00535020803108494,0.4444444444444444
BEVERAGE,THREAD,0,0.7127676010131836,0.0121910525981106,0.2857142857142857
BEVERAGE,UNRIPE,0,0.5630621314048767,0.0326469479384462,0.2
BEVERAGE,WAIST,1,0.4565864801406861,0.0171048214328791,0.3076923076923077
BEVERAGE,WATER,18,0.43885189294815063,0.346072053189458,0.4444444444444444
BEVERAGE,WEATHER,0,0.33125582337379456,0.0460945933090633,0.2857142857142857
BEVERAGE,WHEAT,0,0.5565190315246582,0.0147500675231331,0.2352941176470588
BEVERAGE,WINE,4,0.8748582005500793,0.433762126345401,0.8888888888888888
BEVERAGE,YEAR,1,0.37730029225349426,0.0109721918052162,0.2857142857142857
BIG,ARM,0,0.6290611624717712,0.0294912247619678,0.16666666666666666
BIG,BABY,0,0.6721968650817871,0.0674260444102091,0.16666666666666666
BIG,BARK,0,0.6252012848854065,0.0267371907283467,0.2
BIG,BAT,0,0.5021378993988037,0.0491084813558386,0.13333333333333333
BIG,BED,0,0.5741702318191528,0.0246445788640967,0.15384615384615383
BIG,BITE,1,0.6986823081970215,0.0621666531529148,0.14285714285714285
BIG,BONE,2,0.733271062374115,0.046651109956983,0.16666666666666666
BIG,BRANCH OR TWIG,1,0.6735551357269287,0.0192194046910165,0.15384615384615383
BIG,BREAD,0,0.7263763546943665,0.0244883063002704,0.2
BIG,BREAST,0,0.6346473097801208,0.0561062792135577,0.2
BIG,BUTTER,0,0.6555624604225159,0.0396842407614488,0.2222222222222222
BIG,CENTER OR MIDDLE,1,0.899200439453125,0.0675139080091649,0.2
BIG,CHEEK,0,0.5880352258682251,0.0633010812878701,0.2
BIG,CHICKEN,0,0.7365659475326538,0.0587554243565888,0.125
BIG,CLOTH,0,0.7542193531990051,0.010563487434897,0.2222222222222222
BIG,CLOTHES,0,0.6981651782989502,0.0260367582706503,0.18181818181818185
BIG,COLLAR,0,0.5574355721473694,0.0144808228359728,0.18181818181818185
BIG,COMB,0,0.7068175077438354,0.0271159938086085,0.18181818181818185
BIG,CORRECT (RIGHT),1,0.8086349368095398,0.00660701063598941,0.5
BIG,DEER,3,0.6639248132705688,0.0230922214728879,0.18181818181818185
BIG,DINNER (SUPPER),0,0.632523775100708,0.0362320263949716,0.18181818181818185
BIG,DITCH,0,0.6849770545959473,0.0215500381395052,0.2
BIG,DOG,0,0.6603977680206299,0.0673434955430201,0.16666666666666666
BIG,DOOR,0,0.7051129341125488,0.0338344341308843,0.15384615384615383
BIG,DRINK,0,0.6066174507141113,0.0136203818123753,0.2
BIG,DUCK,0,0.5945568680763245,0.0385327498921444,0.1176470588235294
BIG,EARTH (SOIL),1,0.7574548721313477,0.0562293436486669,0.2
BIG,EYE,0,0.4376132488250733,0.0295429568604447,0.18181818181818185
BIG,EYELASH,0,0.46526384353637695,0.0124333806901503,0.16666666666666666
BIG,FATHER,2,0.6042671799659729,0.0425597658448253,0.14285714285714285
BIG,FENCE,2,0.6882094740867615,0.0123312878455627,0.16666666666666666
BIG,FINGER,0,0.5207195281982422,0.0251780254579562,0.18181818181818185
BIG,FOOT,0,0.5400762557983398,0.0582775949556001,0.16666666666666666
BIG,FORTRESS,1,0.714738667011261,0.0623359828921108,0.18181818181818185
BIG,FOUR,1,0.8101664781570435,0.0580703294698349,0.13333333333333333
BIG,FRIEND,0,0.6354196667671204,0.0365413807578398,0.2222222222222222
BIG,GOAT,1,0.6140169501304626,0.0500790077325856,0.10526315789473684
BIG,GREEN,0,0.740517258644104,0.0378120812342854,0.18181818181818185
BIG,GROUND,0,0.6762488484382629,0.0237348551185595,0.2857142857142857
BIG,GUN,0,0.6563557982444763,0.0368499297860247,0.15384615384615383
BIG,HAIR (HEAD),0,0.5806133151054382,0.0327598684281792,0.18181818181818185
BIG,HAMMER,0,0.6336075663566589,0.0247956621279251,0.15384615384615383
BIG,HEAD,3,0.6632169485092163,0.091361002355842,0.2
BIG,HOLE,0,0.5939791798591614,0.04704744309797,0.2
BIG,HOT,3,0.5079634785652161,0.0564845684953332,0.5
BIG,HOUSE,1,0.7040140628814697,0.0670820737138181,0.18181818181818185
BIG,HUT,0,0.696016252040863,0.0664529609985434,0.18181818181818185
BIG,JUMP,0,0.7059088945388794,0.0285666688156342,0.18181818181818185
BIG,KNEE,0,0.5326710939407349,0.0440891535491958,0.2
BIG,KNIFE (FOR EATING),0,0.5854834318161011,0.00909563325072576,0.13333333333333333
BIG,LADDER,0,0.6766893267631531,0.0360035197132407,0.16666666666666666
BIG,LANGUAGE,0,0.6113051176071167,0.00596900011692066,0.2857142857142857
BIG,LEG,1,0.6138582825660706,0.013061032550274,0.16666666666666666
BIG,MOON,0,0.5499984622001648,0.0382158837255864,0.18181818181818185
BIG,MOTHER,2,0.7051644921302795,0.0369291645098041,0.14285714285714285
BIG,"NAME",0,0.5692358613014221,0.0197559146687868,0.2222222222222222
BIG,NECK,0,0.6481590867042542,0.0363397878545712,0.2
BIG,NECKLACE,0,0.4951585829257965,0.0119716072222542,0.16666666666666666
BIG,NIGHT,0,0.5951041579246521,0.0202440133671247,0.2222222222222222
BIG,NOSE,0,0.5296452045440674,0.0563823169783828,0.16666666666666666
BIG,ONE,1,0.7564431428909302,0.0596112775597394,0.18181818181818185
BIG,PAIR,1,0.7469826340675354,0.0203891645896519,0.2222222222222222
BIG,PLANT (SOMETHING),1,0.6911598443984985,0.0335179221950102,0.3333333333333333
BIG,POCKET,1,0.5588719248771667,0.039304047646054,0.15384615384615383
BIG,POT,0,0.6192622780799866,0.0187752730384846,0.16666666666666666
BIG,RING,0,0.43886083364486694,0.0118802843762267,0.2
BIG,ROOM,0,0.453131765127182,0.0388339110062802,0.18181818181818185
BIG,ROOSTER,0,0.6573449969291687,0.0733344942713257,0.1176470588235294
BIG,ROPE,0,0.7115551829338074,0.015161546000289,0.2
BIG,ROUND,2,0.7954909801483154,0.0752933059043023,0.5
BIG,ROW,0,0.840419590473175,0.00984592875463942,0.2
BIG,SCRATCH,0,0.6373992562294006,0.0202953471418436,0.14285714285714285
BIG,SEA,1,0.5831282734870911,0.0650386598029827,0.25
BIG,SHADE,0,0.7613897323608398,0.0222575747032615,0.18181818181818185
BIG,SHEEP,0,0.5680651068687439,0.0539051463251606,0.10526315789473684
BIG,SHIRT,0,0.5883345007896423,0.0329642400089225,0.16666666666666666
BIG,SHOE,0,0.44978052377700806,0.0299616708415026,0.18181818181818185
BIG,SHORT,0,0.5832853317260742,0.129432913793845,0.16666666666666666
BIG,SIX,0,0.5576698184013367,0.041956789011595,0.18181818181818185
BIG,SKIRT,1,0.5486419796943665,0.0349895087665065,0.18181818181818185
BIG,SKY,0,0.5690630674362183,0.118405661496817,0.2
BIG,SMALL,0,0.8280141949653625,0.254788762083065,0.5
BIG,SPOON,0,0.6072619557380676,0.0329297318090036,0.18181818181818185
BIG,SPRINGTIME,1,0.6616631746292114,0.0121592642391618,0.2
BIG,STAND,1,0.7503741383552551,0.0239574022032297,0.16666666666666666
BIG,STAR,0,0.5835976004600525,0.0417798320734938,0.2
BIG,STONE OR ROCK,0,0.6527647972106934,0.0416575833377357,0.2222222222222222
BIG,STRIKE (SOMEONE),1,0.6291773319244385,0.121732366798673,0.4
BIG,SUN,1,0.7061253190040588,0.0383856375681302,0.2
BIG,TEAR (OF EYE),1,0.613699734210968,0.00937536313453856,0.2
BIG,THROW,0,0.6450710296630859,0.0152346136868602,0.2
BIG,THUMB,4,0.5323065519332886,0.0285037370720431,0.16666666666666666
BIG,TICK,0,0.40555572509765625,0.0370131637268285,0.13333333333333333
BIG,TONGUE,0,0.5291408896446228,0.0273136876309265,0.2
BIG,TOOTH,0,0.4393569231033325,0.0146754409171702,0.15384615384615383
BIG,TOP,0,0.7970824241638184,0.088268683091831,0.5
BIG,TOWER,1,0.6480212211608887,0.101519246768134,0.2
BIG,TOWN,1,0.586600661277771,0.0742774899451768,0.16666666666666666
BIG,TURNIP,0,0.7318653464317322,0.0287995206898637,0.16666666666666666
BIG,TWO,0,0.8806591033935547,0.0608194400601602,0.18181818181818185
BIG,UNRIPE,0,0.740517258644104,0.0378120812342854,0.5
BIG,WALK,2,0.7377588748931885,0.0179767164314337,0.13333333333333333
BIG,WET,0,0.741897702217102,0.0200162636170736,0.2
BIG,WING,0,0.6041187047958374,0.0313238571012103,0.2
BIG,WOOD,1,0.6875858902931213,0.0642717762880223,0.2
BIG,WORD,0,0.5624829530715942,0.0323450135607144,0.2222222222222222
BIG,YELLOW,0,0.7067335844039917,0.0240474383466391,0.18181818181818185
BILL,BABY,0,0.5379341244697571,0.00952828377920961,0.125
BILL,BEAD,0,0.5953706502914429,0.00745608624720521,0.1176470588235294
BILL,BEAM,0,0.5324476957321167,0.015384695684198,0.14285714285714285
BILL,BITE,0,0.7225902080535889,0.00435007417278358,0.21052631578947367
BILL,BODY,0,0.6653103232383728,0.0159638351554597,0.14285714285714285
BILL,BONE,0,0.778373658657074,0.0122003461954069,0.1176470588235294
BILL,BOWL,0,0.57155609130859375,0.0188600578275919,0.1176470588235294
BILL,BREAD,0,0.6485403180122375,0.0239196215736316,0.13333333333333333
BILL,BREAKFAST,0,0.4827905297279358,0.0114638926191003,0.125
BILL,BRUSH,0,0.6745586395263672,0.00702827316060034,0.125
BILL,BUNCH,0,0.5702193379402161,0.0166761855060081,0.2857142857142857
BILL,CEASE,0,0.8272057771682739,0.026136718566884,0.18181818181818185
BILL,CHAIR,0,0.522155225276947,0.0374268238959452,0.1111111111111111
BILL,CHEESE,0,0.6514413356781006,0.0232059571246285,0.14285714285714285
BILL,CHILD (YOUNG HUMAN),0,0.48643139004707336,0.0178902492395797,0.14285714285714285
BILL,CIRCLE,0,0.6598674654960632,0.0269254503630694,0.2352941176470588
BILL,CLOTH,0,0.6805862784385681,0.016131455526099,0.14285714285714285
BILL,CLOUD,0,0.44454583525657654,0.0108610587151571,0.13333333333333333
BILL,COOK (SOMETHING),0,0.4779418110847473,0.051933181519781,0.15384615384615383
BILL,CORRECT (RIGHT),0,0.5711260437965393,0.0414486806883488,0.18181818181818185
BILL,CROSS,0,0.5779585242271423,0.00691185805846365,0.1176470588235294
BILL,DAY (NOT NIGHT),0,0.3030851185321808,0.0247727461347164,0.2857142857142857
BILL,DINNER (SUPPER),0,0.5002938508987427,0.0431183464703998,0.125
BILL,DITCH,0,0.4334448575973511,0.0109223375327232,0.13333333333333333
BILL,FINGERNAIL,0,0.6464499831199646,0.0170177065317805,0.1176470588235294
BILL,FLOUR,0,0.4684051275253296,0.043866022974054,0.13333333333333333
BILL,FOOT,0,0.6073404550552368,0.0295696178871224,0.1176470588235294
BILL,FORTRESS,0,0.4335831999778747,0.0167513351508655,0.125
BILL,GIFT,0,0.6232909560203552,0.0641112569173743,0.26666666666666666
BILL,GREEN,0,0.6794290542602539,0.0417431298761672,0.25
BILL,HIP,4,0.687467634677887,0.0110693265716905,0.14285714285714285
BILL,HORN (ANATOMY),0,0.7381149530410767,0.0443060034087835,0.13333333333333333
BILL,JUMP,0,0.5085694789886475,0.0100285278915777,0.25
BILL,KID,0,0.4585932791233063,0.0365603747839785,0.14285714285714285
BILL,KNIFE,0,1,1,0.1
BILL,LADDER,4,0.501372754573822,0.0085721872871122,0.1176470588235294
BILL,LAND (DESCEND),0,0.41690734028816223,0.0249147069354969,0.16666666666666666
BILL,LANGUAGE,0,0.568641185760498,0.0321394844955637,0.5
BILL,MONEY,0,0.7253604531288147,0.295007493134871,0.26666666666666666
BILL,OPEN,0,0.7329395413398743,0.0405689115978468,0.18181818181818185
BILL,PAINTING,0,0.6860373616218567,0.0126561646530196,0.1176470588235294
BILL,PIPE,0,0.5812898278236389,0.0116656836605211,0.1111111111111111
BILL,POT,0,0.528544545173645,0.0134322742151636,0.1176470588235294
BILL,RAM,0,0.49114951491355896,0.0464761570663857,0.13333333333333333
BILL,ROW,0,0.5734487771987915,0.0469110486642211,0.26666666666666666
BILL,SAUSAGE,0,0.6061869263648987,0.0114667953507633,0.13333333333333333
BILL,SEA,0,0.3426814377307892,0.017089548237241,0.15384615384615383
BILL,SHADE,0,0.6584710478782654,0.00631240214418165,0.25
BILL,SHOE,0,0.4972490668296814,0.0147777118565697,0.125
BILL,SIX,0,0.5765864253044128,0.0251380369104316,0.25
BILL,SMALL,0,0.735702395439148,0.01247505883298,0.18181818181818185
BILL,SPADE,0,0.6547793745994568,0.00662699099564376,0.10526315789473684
BILL,SPRING OR WELL,0,0.6126620769500732,0.0185495747978813,0.13333333333333333
BILL,STAND,0,0.576600193977356,0.0226185271517673,0.1176470588235294
BILL,STAR,0,0.6648309826850891,0.00742017709522609,0.13333333333333333
BILL,SWING (SOMETHING),0,0.5953736305236816,0.00525716987934051,0.16666666666666666
BILL,TEAR (OF EYE),0,0.7007819414138794,0.0234995335638711,0.26666666666666666
BILL,TIE,0,0.5947856903076172,0.0253436486060844,0.14285714285714285
BILL,TIN OR TINPLATE,0,0.6396154165267944,0.019502216977664,0.125
BILL,TOE,0,0.6586455702781677,0.0366656465624741,0.125
BILL,TONGUE,3,0.7228731513023376,0.0146430468790563,0.13333333333333333
BILL,TOOTH,0,0.6079255938529968,0.00561202540080547,0.1111111111111111
BILL,TOWN,0,0.2689759433269501,0.0132890546732479,0.1176470588235294
BILL,TWO,0,0.6954019665718079,0.0278442603846927,0.25
BILL,WET,0,0.5598105788230896,0.00911501701250129,0.26666666666666666
BIRD,ARM,1,0.5071921944618225,0.0360808934964678,0.21052631578947367
BIRD,BABY,0,0.565372109413147,0.0285011730330036,0.5714285714285714
BIRD,BALL,0,0.5814240574836731,0.0268595400883951,0.42105263157894735
BIRD,BAMBOO,1,0.5490565299987793,0.0322731525109472,0.2222222222222222
BIRD,BANK,0,0.47977444529533386,0.00765668593604849,0.375
BIRD,BARK,1,0.4525370299816131,0.0597802325781416,0.4705882352941176
BIRD,BED,0,0.3434920907020569,0.0352630574247281,0.4
BIRD,BIG,1,0.6171899437904358,0.0368718131595274,0.15384615384615383
BIRD,BITE,2,0.541793167591095,0.0375011311524284,0.09523809523809525
BIRD,BLOOD,3,0.5711174607276917,0.0107783034284282,0.2352941176470588
BIRD,BODY,0,0.7377010583877563,0.0121533034108422,0.5
BIRD,BONE,0,0.6337532997131348,0.0317159848755073,0.21052631578947367
BIRD,BREAD,1,0.5314178466796875,0.0152014583839098,0.2352941176470588
BIRD,BREAST,2,0.6341956257820129,0.0538016324923737,0.2352941176470588
BIRD,BRIDGE,0,0.3955085873603821,0.0217077812401558,0.4705882352941176
BIRD,BRUISE,0,0.4749403893947602,0.0175666142858867,0.1
BIRD,BULL,0,0.6035905480384827,0.0227991682224202,0.6428571428571429
BIRD,BUTTERFLY,0,0.653766393661499,0.21009762690812,0.6363636363636364
BIRD,CATTLE,3,0.6876569986343384,0.0326354693256344,0.6666666666666666
BIRD,CHAIN,0,0.5033951997756958,0.0168330868416602,0.4
BIRD,CHEEK,0,0.406431645154953,0.011075729107074401,0.2352941176470588
BIRD,CHEST,1,0.6075950264930725,0.0127657544698629,0.3333333333333333
BIRD,CHICKEN,22,0.6126659512519836,0.303256229870772,0.8695652173913043
BIRD,CHILD (YOUNG HUMAN),0,0.5845893621444702,0.020529912841865,0.631578947368421
BIRD,CHIMNEY,0,0.4951552450656891,0.0391913525715481,0.4
BIRD,CHIN,0,0.33216410875320435,0.0202227627768118,0.2352941176470588
BIRD,CLOUD,0,0.442473977804184,0.0629945493002931,0.2352941176470588
BIRD,COOK (SOMETHING),0,0.516865074634552,0.030031668479019,0.13333333333333333
BIRD,CORRECT (RIGHT),0,0.5601221323013306,0.0396706246009509,0.15384615384615383
BIRD,COURT,0,0.20894068479537964,0.0154272549345057,0.1176470588235294
BIRD,COW,2,0.6769957542419434,0.0407209504538741,0.6666666666666666
BIRD,DEER,0,0.807849645614624,0.0699219646803976,0.2222222222222222
BIRD,DOG,2,0.6775897145271301,0.0507686722977649,0.782608695652174
BIRD,DONKEY,0,0.6066731810569763,0.0505777924681846,0.6666666666666666
BIRD,DRINK,0,0.49287185072898865,0.0301278369242163,0.1176470588235294
BIRD,DUCK,3,0.9312803149223328,0.330262075260126,0.8333333333333334
BIRD,EAGLE,3,0.7527375817298889,0.476742623993735,0.8333333333333334
BIRD,EAR,1,0.48655733466148376,0.0286397167489827,0.2222222222222222
BIRD,EARTH (SOIL),2,0.4717014729976654,0.0259183738262977,0.2352941176470588
BIRD,ELBOW,0,0.4342407286167145,0.0128083122993595,0.21052631578947367
BIRD,EMPTY,0,0.5720308423042297,0.0245004565367748,0.15384615384615383
BIRD,FEATHER,2,0.6870234608650208,0.426293804124735,0.4444444444444444
BIRD,FENCE,0,0.4072219729423523,0.0131043824886637,0.42105263157894735
BIRD,FLESH OR MEAT,2,0.5355936288833618,0.042220818775046,0.25
BIRD,FLOAT,1,0.6639979481697083,0.116238286330078,0.14285714285714285
BIRD,FOAM,1,0.4605886340141296,0.0400525298008534,0.1
BIRD,FORK,0,0.5052686929702759,0.0210263716251737,0.4
BIRD,FOUR,2,0.5866551995277405,0.0161290169072498,0.5
BIRD,FRUIT,0,0.5615454912185669,0.0200348545377426,0.42105263157894735
BIRD,GOLD,0,0.5390394926071167,0.0395537483691131,0.2222222222222222
BIRD,HEADGEAR,0,0.4531697630882263,0.0536575766999285,0.4444444444444444
BIRD,HEN,2,0.7062896490097046,0.329401773791177,0.8333333333333334
BIRD,HOOK,0,0.5553497076034546,0.0506140313650526,0.1176470588235294
BIRD,HORN (ANATOMY),0,0.5650525689125061,0.0379884597161424,0.2352941176470588
BIRD,HOT,0,0.4531697630882263,0.0536575766999285,0.15384615384615383
BIRD,KID,0,0.5787195563316345,0.0144128677826524,0.631578947368421
BIRD,KNIFE,0,0.6159943342208862,0.09200481825765,0.3636363636363637
BIRD,LEG,0,0.4936985671520233,0.0210352673931989,0.21052631578947367
BIRD,MOON,0,0.5752871632575989,0.0325467533569944,0.4444444444444444
BIRD,MOTHER,1,0.6223555207252502,0.023736535343499,0.5217391304347826
BIRD,MOUNTAIN OR HILL,0,0.418664813041687,0.0478844880534343,0.375
BIRD,"NAME",1,0.39257973432540894,0.015314010905961,0.125
BIRD,NECK,0,0.5082687139511108,0.0485105750261045,0.2352941176470588
BIRD,NECKLACE,0,0.3494921624660492,0.0367556267366495,0.42105263157894735
BIRD,NIGHT,0,0.312345415353775,0.0940322215518134,0.125
BIRD,OPEN,1,0.5757896304130554,0.0125516138133001,0.15384615384615383
BIRD,OVEN,0,0.3226029574871063,0.0346341208782698,0.3636363636363637
BIRD,PULL,0,0.4168814420700073,0.0112588728025617,0.1111111111111111
BIRD,RING,0,0.4036913812160492,0.0232028297552592,0.1176470588235294
BIRD,ROUND,0,0.6266526579856873,0.042777247685341,0.15384615384615383
BIRD,SALT,3,0.5341253876686096,0.0202456874188808,0.2222222222222222
BIRD,SAUSAGE,0,0.5035104155540466,0.0244654446781419,0.2352941176470588
BIRD,SCRATCH,0,0.4929521083831787,0.0193087842429757,0.09523809523809525
BIRD,SEA,0,0.3963898718357086,0.063780878885705,0.26666666666666666
BIRD,SEAGULL,1,0.9584813714027404,0.393916381048578,0.8
BIRD,SHEEP,0,0.6891106963157654,0.0639883262748915,0.6923076923076923
BIRD,SHOE,0,0.4147638380527496,0.0192528814410237,0.4444444444444444
BIRD,SHOULDER,0,0.42524629831314087,0.00769767797414045,0.25
BIRD,SHOW,0,0.4630260765552521,0.0271746843414942,0.09523809523809525
BIRD,SINK (DESCEND),1,0.40906065702438354,0.0368615324982595,0.13333333333333333
BIRD,SKI,0,0.4401623904705048,0.0557767053411167,0.14285714285714285
BIRD,SKY,1,0.3400745093822479,0.190901719349689,0.2352941176470588
BIRD,SLIP,0,0.5716014504432678,0.03125343832609,0.10526315789473684
BIRD,STAND,2,0.5094363689422607,0.0185956616912658,0.42105263157894735
BIRD,STAR,0,0.5875198245048523,0.0327698260932644,0.4705882352941176
BIRD,STREET,1,0.29465264081954956,0.0177007271596466,0.42105263157894735
BIRD,SUN,2,0.528606653213501,0.0527042929501437,0.2352941176470588
BIRD,TABLE,0,0.38891714811325073,0.00951022070759803,0.125
BIRD,TAIL,4,0.6403844356536865,0.130387559091144,0.2352941176470588
BIRD,TEAR (OF EYE),0,0.562910795211792,0.0150663877109648,0.1176470588235294
BIRD,TENT,0,0.5009687542915344,0.0418516197056305,0.4444444444444444
BIRD,THUMB,0,0.4418303370475769,0.0154960637245465,0.21052631578947367
BIRD,TIE,0,0.4042493104934693,0.0170557644022476,0.125
BIRD,TOE,0,0.4568050801753998,0.0165065836441465,0.2222222222222222
BIRD,TOOTH,8,0.35777291655540466,0.0152792322044674,0.2
BIRD,TORCH OR LAMP,0,0.567613422870636,0.0227491707126736,0.4
BIRD,WATERFALL,0,0.49604642391204834,0.0692102934229271,0.26666666666666666
BIRD,WINDOW,0,0.3938020467758178,0.0293147167872356,0.42105263157894735
BIRD,WING,0,0.63491058349609375,0.439047976172296,0.2352941176470588
BIRD,WOOD,2,0.4688173830509186,0.0502321517877275,0.2352941176470588
BIRD,WOOL,0,0.5081716179847717,0.027219160582181,0.4705882352941176
BIRD,YEAR,1,0.3627556562423706,0.0140080894573304,0.125
BITE,ARM,0,0.6490795612335205,0.0367128805843905,0.1
BITE,BALL,0,0.5413483381271362,0.0169925788995042,0.1
BITE,BAT,0,0.4391160905361175,0.160063271727654,0.08695652173913043
BITE,BOAT,0,0.3796953856945038,0.00882761987711639,0.09090909090909093
BITE,BOWL,0,0.5944812297821045,0.0675104248824297,0.1
BITE,BRASS INSTRUMENT (HORN OR TRUMPET),0,0.6225833296775818,0.0434437319829631,0.09090909090909093
BITE,BUTTERFLY,0,0.7595057487487793,0.0699931337381415,0.08695652173913043
BITE,CANNON OR GUN,0,0.6113455295562744,0.0308052793977032,0.09523809523809525
BITE,CEASE,1,0.8295900225639343,0.0183102750892033,0.14285714285714285
BITE,CHEEK,0,0.7109658122062683,0.186527114642442,0.1111111111111111
BITE,CHEST,1,0.7412105798721313,0.0674007506237192,0.10526315789473684
BITE,CHIN,0,0.6437731981277466,0.122268600243451,0.1111111111111111
BITE,CLOTHES,0,0.570586621761322,0.011312527091884,0.10526315789473684
BITE,CLOUD,0,0.567115068435669,0.015919351078213,0.1111111111111111
BITE,CUT,8,0.8652864694595337,0.148851076949659,0.2352941176470588
BITE,DINNER (SUPPER),0,0.6248126029968262,0.130472172217912,0.10526315789473684
BITE,DOG,2,0.5462105870246887,0.156818794217283,0.1
BITE,DONKEY,0,0.40021800994873047,0.0304925856510708,0.07142857142857142
BITE,DOOR,0,0.44775140285491943,0.00995035304710433,0.09523809523809525
BITE,EAGLE,0,0.6476293206214905,0.0205098698169606,0.08
BITE,EMPTY,1,0.6136220097541809,0.0128146715694419,0.14285714285714285
BITE,EYELASH,0,0.4980205297470093,0.06094950194036,0.1
BITE,FAN (OBJECT),1,0.5409277081489563,0.00841589102642296,0.10526315789473684
BITE,FENCE,0,0.3692663908004761,0.0314308951761784,0.1
BITE,FLAX OR LINEN,0,0.5547690391540527,0.0180348964119774,0.1111111111111111
BITE,FLOAT,0,0.5971288681030273,0.013875648111718,0.13333333333333333
BITE,FLOOR,0,0.4085296988487244,0.0068937032250668,0.10526315789473684
BITE,FRUIT,1,0.7405828833580017,0.14123729443697,0.1
BITE,GREEN,0,0.685370147228241,0.0348320034997771,0.3157894736842105
BITE,GROUND,0,0.49737435579299927,0.0210059314210688,0.13333333333333333
BITE,GUARD,0,0.6283867955207825,0.0167277733041116,0.1
BITE,HEADBAND OR HEADDRESS,0,0.4960009753704071,0.0177782778108303,0.10526315789473684
BITE,HEN,0,0.7420343160629272,0.0595689495211116,0.08
BITE,HOLE,0,0.6605074405670166,0.0414976690217209,0.3157894736842105
BITE,JUMP,1,0.5013296604156494,0.0314423586429979,0.21052631578947367
BITE,LADDER,0,0.4339793920516968,0.0185087361060208,0.1
BITE,MONEY,0,0.6366392374038696,0.0155744000762696,0.2222222222222222
BITE,ONE,0,0.6914893984794617,0.0174326055093674,0.21052631578947367
BITE,PATH,1,0.4089927673339844,0.0363985755874252,0.1111111111111111
BITE,POCKET,0,0.6153264045715332,0.0295711977710454,0.09523809523809525
BITE,PULL,2,0.47789716720581055,0.0183029791966866,0.21052631578947367
BITE,RAINBOW,0,0.6380686163902283,0.0116023207443016,0.3157894736842105
BITE,SAUSAGE,0,0.8353884816169739,0.129851311848899,0.1111111111111111
BITE,SCRATCH,2,0.6880123019218445,0.241908272665849,0.9090909090909092
BITE,SHOVEL,0,0.6095333099365234,0.0201529832885088,0.09523809523809525
